Kalimat #,Word,Tag
417,banget,O
417,apa,O
417,emang,O
417,gitu,O
417,ya,O
418,had,O
418,nothing,O
418,to,O
418,excuse,O
418,about,O
418,the,I-FOOD
418,food,I-FOOD
418,but,O
418,the,B-SERVICE
418,service,I-SERVICE
418,should,I-SERVICE
418,be,I-SERVICE
418,way,I-SERVICE
418,more,I-SERVICE
418,appropriate,I-SERVICE
418,especially,O
418,a,O
418,well,O
418,prepared,O
418,tablemapping,O
418,i,B-FOOD
418,enjoy,I-FOOD
418,the,I-FOOD
418,food,I-FOOD
418,but,O
418,big,B-SERVICE
418,no,I-SERVICE
418,for,I-SERVICE
418,the,I-SERVICE
418,table,I-SERVICE
418,position,I-SERVICE
419,baru,O
419,kemaren,O
419,banget,O
419,kesini,O
419,bareng,O
419,doi,O
419,bisa,O
419,pilih,O
419,mau,O
419,suki,O
419,apa,O
419,grill,O
419,dan,O
419,kita,O
419,pilih,O
419,yang,O
419,grill,O
419,pilih,B-FOOD
419,menu,I-FOOD
419,kintan,I-FOOD
419,dan,I-FOOD
419,puas,I-FOOD
419,banget,I-FOOD
419,sih,I-FOOD
419,karena,O
419,temanya,O
419,all,O
419,u,O
419,can,O
419,eat,O
419,jadi,O
419,bebas,O
419,refill,O
419,sepuasnya,O
419,dengan,O
419,waktu,O
419,90,O
419,menit,O
420,food,B-FOOD
420,was,I-FOOD
420,great,I-FOOD
420,but,O
420,very,B-SERVICE
420,devastated,I-SERVICE
420,by,I-SERVICE
420,the,I-SERVICE
420,service,I-SERVICE
420,i,O
420,was,O
420,there,O
420,eating,O
420,alone,O
420,but,O
420,all,B-SERVICE
420,the,I-SERVICE
420,waiters,I-SERVICE
420,and,I-SERVICE
420,waitresses,I-SERVICE
420,was,I-SERVICE
420,doubting,I-SERVICE
420,me,I-SERVICE
420,as,I-SERVICE
420,a,I-SERVICE
420,customer,I-SERVICE
420,however,O
420,as,O
420,i,O
420,sat,O
420,down,O
420,to,O
420,my,O
420,table,O
420,all,O
420,of,O
420,a,O
420,sudden,O
420,pops,O
420,out,O
420,a,O
420,security,O
420,guard,O
420,near,O
420,the,O
420,cashierbneedless,O
420,to,O
420,say,O
420,i,O
420,was,O
420,wearing,O
420,pretty,O
420,much,O
420,causal,O
420,clothes,O
420,and,O
420,shoes,O
420,but,O
420,still,O
420,i,O
420,dont,O
420,feel,O
420,comfortable,O
420,at,O
420,all,O
420,eating,O
420,with,O
420,waiter,O
420,manager,O
420,and,O
420,security,O
420,looking,O
420,at,O
420,me,O
420,the,O
420,whole,O
420,time,O
420,the,O
420,waitress,O
420,that,O
420,served,O
420,me,O
420,was,O
420,speaking,O
420,at,O
420,a,O
420,sarcastic,O
420,way,O
420,everytime,O
420,i,O
420,wanted,O
420,to,O
420,order,O
420,this,O
420,was,O
420,actually,O
420,like,O
420,my,O
420,3rd,O
420,time,O
420,eating,O
420,therepvj,O
420,outlet,O
420,really,O
420,though,O
420,everytime,O
420,i,O
420,wanted,O
420,to,O
420,take,O
420,buffet,O
420,the,O
420,security,O
420,was,O
420,all,O
420,eyes,O
420,on,O
420,me,O
420,the,O
420,funny,O
420,thing,O
420,is,O
420,i,O
420,saw,O
420,a,O
420,lady,O
420,eating,O
420,alone,O
420,but,O
420,she,O
420,didnt,O
420,get,O
420,the,O
420,“treatment”,O
420,i,O
420,received,O
420,as,O
420,i,O
420,wanted,O
420,to,O
420,pay,O
420,at,O
420,the,O
420,cashier,O
420,the,O
420,security,O
420,was,O
420,stanby,O
420,behind,O
420,me,I-SERVICE
420,as,I-SERVICE
420,if,O
420,i,O
420,was,O
420,going,O
420,to,O
420,be,O
420,arrested,O
420,as,O
420,soon,O
420,as,O
420,my,O
420,card,O
420,was,O
420,approved,O
420,on,O
420,the,O
420,machine,O
420,the,O
420,waitress,O
420,all,O
420,gave,O
420,a,O
420,nod,O
420,to,O
420,each,O
420,other,O
420,and,O
420,to,O
420,the,O
420,security,O
420,as,O
420,if,O
420,i,O
420,was,O
420,safe,O
420,to,O
420,go,O
420,cant,O
420,believe,O
420,that,O
420,this,O
420,kinda,O
420,stupid,O
420,thing,O
420,still,O
420,exist,O
421,good,B-MISCELLANEOUS
421,experience,I-MISCELLANEOUS
421,ga,B-PRICE
421,terlalu,I-PRICE
421,mahala,O
421,soalnya,O
421,yang,O
421,reguler,O
421,juga,O
421,uda,O
421,mantap,O
421,sih,O
421,makannya,O
421,buffetnya,B-FOOD
421,enak,I-FOOD
421,enak,I-FOOD
421,dan,I-FOOD
421,beragam,I-FOOD
421,udon,O
421,carbonaranya,O
421,must,O
421,try,O
421,banyak,B-FOOD
421,pilihan,I-FOOD
421,sausnya,I-FOOD
421,harus,O
421,coba,O
421,plus,O
421,sambal,O
421,matah,O
422,one,O
422,of,O
422,the,O
422,best,O
422,sundanese,O
422,restaurants,O
422,in,O
422,bandung,O
422,harga,B-PRICE
422,terjangkau,I-PRICE
422,makanannya,B-FOOD
422,enak,I-FOOD
422,enak,I-FOOD
422,smua,I-FOOD
422,must,O
422,try,O
422,terongnya,O
422,ayam,O
422,ungkep,O
422,sapi,O
422,gorengnya,O
422,perkeldelnya,O
422,hehe,O
422,sambelnya,B-FOOD
422,jg,I-FOOD
422,mantul,I-FOOD
422,gengs,O
423,nyobain,O
423,ke,O
423,sini,O
423,karena,O
423,reviewnya,O
423,bagus,O
423,banget,O
423,nyobain,O
423,pesen,O
423,beberapa,O
423,menu,O
423,gurame,O
423,bakar,O
423,rasa,B-FOOD
423,oke,I-FOOD
423,lumayan,I-FOOD
423,enak,I-FOOD
423,cuma,O
423,ga,O
423,spesial,O
423,menurut,O
423,gue,O
423,terong,O
423,raos,O
423,masih,B-FOOD
423,kerasa,I-FOOD
423,bgt,I-FOOD
423,terongnya,I-FOOD
423,yg,I-FOOD
423,membuat,I-FOOD
423,jd,I-FOOD
423,gaenak,I-FOOD
423,sayur,O
423,asem,O
423,nah,B-FOOD
423,ini,I-FOOD
423,enak,I-FOOD
423,bgt,I-FOOD
423,pertama,O
423,kali,O
423,nyobain,O
423,yg,O
423,bener2,B-FOOD
423,seger,I-FOOD
423,ayam,O
423,ungkep,O
423,ini,B-FOOD
423,juga,I-FOOD
423,enak,I-FOOD
423,kayak,I-FOOD
423,ayam,I-FOOD
423,pop,I-FOOD
423,tp,O
423,versi,O
423,sunda,O
423,pepes,O
423,tahu,O
423,kurang,B-FOOD
423,asin,I-FOOD
423,dan,O
423,agak,B-FOOD
423,kering,I-FOOD
423,jus,O
423,alpukat,O
423,enak,O
423,kayaknya,O
423,alpukatnya,B-FOOD
423,bagus,I-FOOD
423,trs,O
423,instead,O
423,of,O
423,susu,O
423,kental,O
423,manis,O
423,cokelat,O
423,dia,O
423,pakai,O
423,semacam,O
423,gula,O
423,aren,O
423,awalnya,O
423,bingung,O
423,tp,O
423,begitu,O
423,diminum,O
423,terus,O
423,jd,O
423,enak,B-FOOD
423,bgtt,I-FOOD
423,pahit2,O
423,manis,O
423,gt,O
423,overall,O
423,this,O
423,resto,O
423,is,O
423,okay,O
423,tp,O
423,ga,O
423,se,O
423,memorable,O
423,itu,O
423,rasa,O
423,rasanya,O
423,untuk,O
423,makanan,O
423,sunda,O
423,i,O
423,still,O
423,prefer,O
423,ma,O
423,point,O
423,bcs,O
423,this,O
423,resto,O
423,majang,O
423,banyak,O
423,bgt,O
423,foto,O
423,jokowi,O
424,terong,B-FOOD
424,rais,I-FOOD
424,terbaik,I-FOOD
425,gaa,O
425,pernah,O
425,kecewa,O
425,makan,O
425,disini,O
425,semuanyaa,B-FOOD
425,enakk,I-FOOD
425,harganya,B-PRICE
425,pun,I-PRICE
425,terjangkau,I-PRICE
425,menu2,O
425,faforit,O
425,aku,O
425,itu,O
425,ayam,O
425,ungkep,O
425,ayam,O
425,goreng,O
425,ikan,O
425,bakar,O
425,kecap,O
425,biasanya,O
425,yg,O
425,bikin,O
425,masakan,O
425,bakar,O
425,tuh,O
425,kadang,O
425,suka,O
425,terlalu,O
425,gosong,O
425,atau,O
425,rasanya,O
425,nanggungkurang,O
425,kecap,O
425,ini,O
425,enggak,O
425,enakkk,O
425,sampe,O
425,ortu,O
425,aku,O
425,pada,O
425,suka,O
425,biasanya,O
425,kalo,O
425,ortu,O
425,suka,O
425,pelit,O
425,nilai,O
425,sama,O
425,makanan,O
425,terus,O
425,tanda2,O
425,restoran,O
425,itu,O
425,enak,O
425,liat,O
425,pengunjunnya,O
425,banyak,O
425,chinese,O
425,ga,O
425,kalo,O
425,ada,O
425,chinese,O
425,pasti,O
425,enak,O
425,dan,O
425,pandan,O
425,wangi,O
425,salah,O
425,satunya,O
425,seriuss,O
425,karena,O
425,mereka,O
425,itu,O
425,paling,O
425,jago,O
425,soal,O
425,rasa,O
425,dan,O
425,masak,O
425,terong,O
425,goreng,O
425,cobainini,O
425,best,O
425,sellernya,O
425,teronh,B-FOOD
425,goreng,I-FOOD
425,ny,I-FOOD
425,tuh,I-FOOD
425,didalem,I-FOOD
425,tepunnya,I-FOOD
425,ga,I-FOOD
425,basah,I-FOOD
425,gais,O
425,cenderung,O
425,krispi,O
425,fix,O
425,enakkk,O
425,parah,O
425,sambelnya,O
425,juga,O
425,cobain,O
425,sambel,O
425,dadak,O
425,cuman,O
425,sayang,O
425,ga,O
425,termasuk,O
425,lalab,O
425,wkwk,O
425,biasanya,O
425,kalo,O
425,resto,O
425,sunda,O
425,pasti,O
425,sayur2an,O
425,udah,O
425,otomatis,O
425,ada,O
425,sih,O
425,overall,B-MISCELLANEOUS
425,semuanua,I-MISCELLANEOUS
425,very,I-MISCELLANEOUS
425,good,I-MISCELLANEOUS
426,cobain,O
426,terong,O
426,raos,O
426,so,O
426,so,O
426,ayam,B-FOOD
426,ungkep,I-FOOD
426,mayan,I-FOOD
426,sayur,B-FOOD
426,asem,I-FOOD
426,mayan,I-FOOD
426,gurame,B-FOOD
426,bakar,I-FOOD
426,enak,I-FOOD
427,datang,O
427,kesini,O
427,saran,O
427,dari,O
427,temen,O
427,dan,O
427,ternyata,O
427,tempatnya,O
427,bagus,O
427,cocok,O
427,untuk,O
427,keluarga,O
427,kita,O
427,datang,O
427,pas,O
427,makan,O
427,siang,O
427,untungnya,O
427,belum,O
427,terlalu,O
427,rame,O
427,kita,O
427,cobain,O
427,menu,O
427,andalannya,O
427,ayam,O
427,ungkep,O
427,dan,O
427,terong,O
427,raos,O
427,dibuat,O
427,manis,O
427,krn,O
427,istri,O
427,dan,O
427,anak,O
427,tidak,O
427,suka,O
427,pedas,O
427,dan,O
427,surprisingly,B-FOOD
427,good,I-FOOD
427,rasanya,I-FOOD
427,istri,O
427,yang,O
427,ga,O
427,suka,O
427,makan,O
427,terong,O
427,pun,O
427,jadi,O
427,suka,O
427,banget,O
427,harganya,B-PRICE
427,juga,I-PRICE
427,make,I-PRICE
427,sense,I-PRICE
427,untuk,O
427,ukuran,O
427,restoran,O
427,seperti,O
427,ini,O
427,dengan,O
427,rasa,B-FOOD
427,dan,I-FOOD
427,porsi,I-FOOD
427,yang,I-FOOD
427,ok,I-FOOD
427,anak,O
427,saya,O
427,juga,O
427,suka,O
427,suasana,O
427,yang,O
427,cozy,O
427,dan,O
427,ada,O
427,kolam,O
427,isi,O
427,ikan,O
427,yang,O
427,cantik,O
427,would,O
427,definitely,O
427,come,B-MISCELLANEOUS
427,back,I-MISCELLANEOUS
427,here,I-MISCELLANEOUS
427,next,I-MISCELLANEOUS
427,holiday,I-MISCELLANEOUS
428,the,B-FOOD
428,best,I-FOOD
428,burger,I-FOOD
428,i,I-FOOD
428,had,O
428,in,O
428,a,O
428,while,O
428,this,B-MISCELLANEOUS
428,place,I-MISCELLANEOUS
428,was,O
428,a,O
428,reccomendation,O
428,from,O
428,a,O
428,friend,O
428,of,O
428,mine,O
428,who,O
428,studies,O
428,in,O
428,bandung,O
428,so,O
428,when,O
428,i,O
428,visited,O
428,him,O
428,i,O
428,checked,O
428,this,B-MISCELLANEOUS
428,place,I-MISCELLANEOUS
428,out,O
428,being,O
428,from,O
428,jakarta,O
428,where,O
428,there,O
428,are,O
428,great,O
428,burger,O
428,joint,O
428,this,B-MISCELLANEOUS
428,place,I-MISCELLANEOUS
428,blew,I-MISCELLANEOUS
428,my,I-MISCELLANEOUS
428,mind,I-MISCELLANEOUS
428,and,I-MISCELLANEOUS
428,taste,I-MISCELLANEOUS
428,palate,I-MISCELLANEOUS
428,easily,O
428,the,B-FOOD
428,best,I-FOOD
428,burger,I-FOOD
428,i,I-FOOD
428,ate,I-FOOD
428,for,O
428,a,O
428,looong,O
428,time,O
428,maybe,O
428,it,O
428,was,O
428,destiny,O
428,maybe,O
428,it,O
428,was,O
428,luck,O
428,no,O
428,thats,O
428,not,O
428,it,O
428,it,O
428,is,O
428,the,O
428,work,O
428,and,O
428,magic,O
428,of,O
428,the,O
428,great,O
428,people,O
428,behind,O
428,the,O
428,burger,O
428,ps,O
428,i,O
428,ordered,O
428,the,O
428,loaded,O
428,fries,O
428,boss,O
428,of,O
428,the,O
428,buns,O
428,crisp,O
428,over,O
428,colombus,O
428,chocolate,O
428,milkshake,O
428,and,O
428,some,O
428,loco,O
428,moco,O
428,to,O
428,go,O
428,all,B-FOOD
428,of,I-FOOD
428,them,I-FOOD
428,spectacular,I-FOOD
428,stuff,I-FOOD
428,i,O
428,urge,O
428,you,O
428,burger,O
428,lovers,O
428,to,O
428,come,O
428,and,O
428,check,O
428,this,B-MISCELLANEOUS
428,place,I-MISCELLANEOUS
428,out,O
428,preferably,O
428,when,O
428,its,O
428,emptyrelatively,O
428,empty,O
428,because,O
428,once,O
428,you,O
428,eat,O
428,those,O
428,burger,O
428,you,O
428,will,O
428,want,O
428,some,O
428,privacy,O
428,i,O
428,guarantee,O
428,that,O
429,burger,O
429,dari,O
429,brother,O
429,jonn,O
429,sons,O
429,menurut,O
429,aku,O
429,jadi,O
429,yang,O
429,paling,B-FOOD
429,enak,I-FOOD
429,di,I-FOOD
429,bandung,I-FOOD
429,ini,O
429,pattynya,B-FOOD
429,empuk,I-FOOD
429,banget,I-FOOD
429,dan,O
429,well,B-FOOD
429,cooked,I-FOOD
429,bun,B-FOOD
429,nya,I-FOOD
429,juga,I-FOOD
429,enak,I-FOOD
429,bukan,O
429,yang,O
429,tebel,O
429,bgt,O
429,gitu,O
429,aku,O
429,juga,O
429,suka,O
429,sama,O
429,fried,O
429,chickennya,O
429,karena,O
429,coating,B-FOOD
429,tepungnya,I-FOOD
429,unik,I-FOOD
429,gitu,O
429,aku,O
429,ngerasanya,O
429,sih,O
429,kaya,O
429,ada,O
429,campuran,O
429,snack,O
429,chets,O
429,haha,O
430,everytime,O
430,i,O
430,come,O
430,here,O
430,its,O
430,very,O
430,difficult,O
430,for,O
430,me,O
430,to,O
430,choose,O
430,which,O
430,snacks,O
430,that,O
430,i,O
430,want,O
430,to,O
430,eat,O
430,all,B-FOOD
430,looks,I-FOOD
430,good,I-FOOD
430,especially,O
430,with,O
430,empty,O
430,stomach,O
430,in,O
430,the,O
430,morning,O
430,they,O
430,have,O
430,all,O
430,kind,O
430,of,O
430,snacks,O
430,which,O
430,you,O
430,usually,O
430,fond,O
430,at,O
430,traditional,O
430,market,O
430,they,O
430,offer,O
430,light,O
430,snacks,O
430,to,O
430,heavy,O
430,breakfast,O
430,i,B-MISCELLANEOUS
430,like,I-MISCELLANEOUS
430,to,I-MISCELLANEOUS
430,come,I-MISCELLANEOUS
430,early,I-MISCELLANEOUS
430,so,O
430,i,O
430,can,O
430,have,O
430,a,O
430,sit,O
430,at,O
430,their,O
430,limited,O
430,table,O
430,and,O
430,drink,O
430,hot,O
430,tea,O
430,you,O
430,need,O
430,to,I-MISCELLANEOUS
430,come,I-MISCELLANEOUS
430,here,O
430,n,O
430,experience,O
430,it,O
430,urself,O
431,biasanya,O
431,kesini,O
431,kalau,O
431,habis,O
431,belanja,O
431,di,O
431,toko,O
431,organic,O
431,karena,O
431,mereka,O
431,satu,O
431,jalan,O
431,dan,O
431,cuma,O
431,berjarak,O
431,10m,O
431,tempatnya,B-AMBIENCE
431,super,I-AMBIENCE
431,chill,I-AMBIENCE
431,tapi,O
431,musiknya,B-MISCELLANEOUS
431,terlalu,I-MISCELLANEOUS
431,keras,I-MISCELLANEOUS
431,makanannya,B-FOOD
431,decent,I-FOOD
431,they,O
431,have,O
431,pandan,B-FOOD
431,latte,I-FOOD
431,which,I-FOOD
431,is,I-FOOD
431,super,I-FOOD
431,tasty,I-FOOD
431,sweet,O
431,but,O
431,not,O
431,overly,O
431,so,O
431,with,O
431,an,O
431,savory,O
431,hint,O
431,of,O
431,pandan,O
432,foods,B-FOOD
432,are,I-FOOD
432,okay,I-FOOD
432,but,O
432,i,O
432,have,O
432,to,O
432,say,O
432,you,O
432,can,O
432,get,O
432,the,O
432,same,O
432,quality,O
432,at,O
432,other,O
432,cafes,O
432,even,O
432,at,O
432,cheaper,O
432,price,O
432,ambience,B-AMBIENCE
432,is,I-AMBIENCE
432,not,I-AMBIENCE
432,the,I-AMBIENCE
432,best,I-AMBIENCE
432,there,O
432,were,O
432,small,O
432,flying,O
432,thingy,O
432,roaming,O
432,around,O
432,even,O
432,when,O
432,youre,O
432,inside,O
432,and,O
432,not,O
432,in,O
432,the,O
432,outdoor,O
432,seating,O
432,maybe,O
432,its,O
432,because,O
432,of,O
432,the,O
432,low,O
432,light,O
432,or,O
432,something,O
432,else,O
432,no,O
432,idea,O
432,wouldnt,O
432,say,I-MISCELLANEOUS
432,its,I-MISCELLANEOUS
432,quite,I-MISCELLANEOUS
432,instagrammable,I-MISCELLANEOUS
432,either,O
432,at,O
432,least,O
432,wifi,B-MISCELLANEOUS
432,was,I-MISCELLANEOUS
432,okay,I-MISCELLANEOUS
432,and,O
432,there,O
432,were,O
432,plenty,B-MISCELLANEOUS
432,of,I-MISCELLANEOUS
432,sockets,I-MISCELLANEOUS
432,but,O
432,still,O
432,not,I-AMBIENCE
432,the,I-AMBIENCE
432,best,I-AMBIENCE
432,experience,I-MISCELLANEOUS
433,i,O
433,ordered,O
433,ice,O
433,cafe,O
433,latte,O
433,40k,O
433,it,B-FOOD
433,has,I-FOOD
433,good,I-FOOD
433,taste,I-FOOD
433,but,O
433,too,B-FOOD
433,much,I-FOOD
433,ice,I-FOOD
433,i,O
433,tried,O
433,black,O
433,forest,O
433,rolls,O
433,25k,O
433,but,O
433,taste,B-FOOD
433,was,I-FOOD
433,just,I-FOOD
433,okay,I-FOOD
434,came,O
434,here,O
434,in,O
434,the,O
434,middle,O
434,of,O
434,the,O
434,hot,O
434,day,O
434,ordered,O
434,and,O
434,paid,O
434,for,O
434,the,O
434,food,O
434,and,O
434,the,O
434,coffee,O
434,chose,O
434,the,O
434,indoor,O
434,area,O
434,since,O
434,i,O
434,did,O
434,not,O
434,smoke,O
434,later,O
434,found,O
434,out,O
434,that,O
434,the,O
434,ac,O
434,was,O
434,out,O
434,of,O
434,service,O
434,no,B-SERVICE
434,information,I-SERVICE
434,no,B-SERVICE
434,notification,I-SERVICE
434,and,O
434,why,O
434,did,O
434,they,O
434,not,O
434,get,O
434,the,O
434,electricians,O
434,to,O
434,fix,O
434,the,O
434,ac,O
434,sooner,O
435,bereverage,O
435,810,O
435,kopinya,B-FOOD
435,recommend,I-FOOD
435,pastrycake,B-FOOD
435,610,I-FOOD
435,biasa,I-FOOD
435,aja,I-FOOD
435,sih,I-FOOD
435,good,B-AMBIENCE
435,ambience,I-AMBIENCE
435,nyaman,B-AMBIENCE
435,untuk,I-AMBIENCE
435,kumpul2,I-AMBIENCE
435,ada,O
435,spot2,O
435,personal,O
435,juga,O
435,tersedia,O
435,colokan,O
435,buat,O
435,yg,O
435,ngopi,O
435,sambil,O
435,kerja,O
435,over,B-MISCELLANEOUS
435,all,I-MISCELLANEOUS
435,good,I-MISCELLANEOUS
436,tadi,O
436,pesan,O
436,pandan,B-FOOD
436,white,I-FOOD
436,latte,I-FOOD
436,dan,O
436,shimeji,O
436,hamburg,O
436,on,O
436,rice,O
436,pandan,B-FOOD
436,white,I-FOOD
436,latte,I-FOOD
436,enak,I-FOOD
436,banget,I-FOOD
436,sih,O
436,komposisinya,B-FOOD
436,pas,I-FOOD
436,bgt,I-FOOD
436,ditambah,O
436,ada,O
436,rasa2,O
436,pandannya,O
436,klo,O
436,shimeji,O
436,hamburg,O
436,daging,B-FOOD
436,dan,I-FOOD
436,nasinya,I-FOOD
436,enak,I-FOOD
436,tapi,O
436,sunny,B-FOOD
436,side,I-FOOD
436,up,I-FOOD
436,eggnya,I-FOOD
436,rasanya,I-FOOD
436,agak,I-FOOD
436,gosong,I-FOOD
436,dan,O
436,mushroom,B-FOOD
436,brown,I-FOOD
436,sauce,I-FOOD
436,nya,I-FOOD
436,agak,I-FOOD
436,aneh,I-FOOD
436,ambience,B-AMBIENCE
436,warm,I-AMBIENCE
436,and,O
436,cozy,B-AMBIENCE
437,ordered,O
437,fruits,O
437,smoothies,O
437,banana,O
437,strawberry,O
437,because,O
437,i,O
437,already,O
437,drink,O
437,something,O
437,sweet,O
437,before,O
437,i,O
437,came,O
437,at,O
437,1pm,O
437,not,B-MISCELLANEOUS
437,so,I-MISCELLANEOUS
437,crowded,I-MISCELLANEOUS
437,so,O
437,it,O
437,didnt,B-SERVICE
437,take,I-SERVICE
437,so,I-SERVICE
437,long,I-SERVICE
437,to,I-SERVICE
437,order,I-SERVICE
437,the,B-SERVICE
437,service,I-SERVICE
437,was,I-SERVICE
437,good,I-SERVICE
437,and,I-SERVICE
437,quick,I-SERVICE
437,many,B-MISCELLANEOUS
437,instagramable,I-MISCELLANEOUS
437,spot,I-MISCELLANEOUS
437,and,O
437,it,O
437,also,O
437,good,B-MISCELLANEOUS
437,to,I-MISCELLANEOUS
437,doing,I-MISCELLANEOUS
437,ur,I-MISCELLANEOUS
437,work,I-MISCELLANEOUS
437,there,O
437,the,B-FOOD
437,taste,I-FOOD
437,so,I-FOOD
437,fresh,I-FOOD
437,u,O
437,can,O
437,taste,O
437,the,O
437,fruit,O
437,of,O
437,course,O
437,me,O
437,and,O
437,my,O
437,friends,O
437,sat,O
437,in,O
437,sofa,O
437,its,B-AMBIENCE
437,so,I-AMBIENCE
437,comfortable,I-AMBIENCE
437,i,O
437,could,O
437,take,O
437,a,O
437,nap,O
437,and,O
437,about,O
437,230pm,O
437,the,O
437,cafe,O
437,more,O
437,crowded,O
437,maybe,O
437,because,O
437,the,O
437,school,O
437,hour,O
437,already,O
437,off,O
437,i,O
437,will,O
437,came,O
437,again,O
437,to,O
437,try,O
437,another,O
437,menu,O
437,of,O
437,course,O
438,atmosphere,B-AMBIENCE
438,1010,I-AMBIENCE
438,bebek,B-FOOD
438,goreng,I-FOOD
438,810,I-FOOD
438,sate,B-FOOD
438,kambing,I-FOOD
438,910,I-FOOD
438,sate,B-FOOD
438,ayam,I-FOOD
438,710,I-FOOD
438,sekoteng,B-FOOD
438,1010,I-FOOD
438,service,B-SERVICE
438,810,I-SERVICE
438,this,O
438,is,O
438,our,O
438,must,B-MISCELLANEOUS
438,visit,I-MISCELLANEOUS
438,place,I-MISCELLANEOUS
438,whenever,O
438,we,O
438,gp,O
438,to,O
438,bandung,O
439,kampung,O
439,daun,O
439,adalah,O
439,tempat,B-MISCELLANEOUS
439,yang,I-MISCELLANEOUS
439,sangat,I-MISCELLANEOUS
439,cocok,I-MISCELLANEOUS
439,untuk,I-MISCELLANEOUS
439,keluar,I-MISCELLANEOUS
439,dari,I-MISCELLANEOUS
439,aktifitas,I-MISCELLANEOUS
439,ibukota,I-MISCELLANEOUS
439,tempat,B-MISCELLANEOUS
439,yang,I-MISCELLANEOUS
439,hening,I-AMBIENCE
439,dan,I-AMBIENCE
439,sangat,I-AMBIENCE
439,nyaman,I-AMBIENCE
439,duduk,O
439,disamping,O
439,sungai,O
439,adalah,O
439,tempat,O
439,favorit,O
439,saya,O
439,makanan,B-FOOD
439,khas,I-FOOD
439,indonesia,I-FOOD
439,yang,I-MISCELLANEOUS
439,sangat,I-MISCELLANEOUS
439,lezat,I-FOOD
439,juga,O
439,melengkapi,O
439,sore,O
439,hari,O
439,saya,O
439,khususnya,O
439,untuk,O
439,ayam,O
439,bekakak,O
439,bakar,O
439,ikan,O
439,nila,O
439,goreng,O
439,dan,O
439,tidak,O
439,lupa,O
439,nasi,O
439,bakul,O
439,spesial,O
439,dengan,O
439,campuran,O
439,pete,O
439,yang,O
439,menambah,O
439,kelezatan,O
439,5,O
439,stars,O
439,for,O
439,kampung,O
439,daun,O
440,ts,O
440,a,O
440,good,B-MISCELLANEOUS
440,place,I-MISCELLANEOUS
440,for,I-MISCELLANEOUS
440,you,I-MISCELLANEOUS
440,who,I-MISCELLANEOUS
440,want,I-MISCELLANEOUS
440,to,I-MISCELLANEOUS
440,experience,I-MISCELLANEOUS
440,dining,I-MISCELLANEOUS
440,in,O
440,a,O
440,traditional,O
440,gazebo,O
440,the,B-MISCELLANEOUS
440,area,I-MISCELLANEOUS
440,is,I-MISCELLANEOUS
440,really,I-MISCELLANEOUS
440,wide,I-MISCELLANEOUS
440,and,O
440,full,O
440,of,O
440,gazebos,O
440,however,O
440,i,O
440,recommend,O
440,to,O
440,reserve,O
440,if,O
440,you,O
440,are,O
440,planning,O
440,to,O
440,visit,O
440,and,O
440,dine,O
440,because,O
440,itтАЩs,O
440,always,B-MISCELLANEOUS
440,overcrowded,I-MISCELLANEOUS
441,andalanku,O
441,ini,O
441,toko,O
441,ga,O
441,pernah,O
441,sepi,O
441,haha,O
441,wajar,O
441,sih,O
441,krn,O
441,harganya,B-PRICE
441,lumayan,I-PRICE
441,murah,I-PRICE
441,lumayan,B-FOOD
441,enak,I-FOOD
441,tempatnya,B-AMBIENCE
441,jg,I-AMBIENCE
441,nyaman,I-AMBIENCE
441,bersih,B-MISCELLANEOUS
441,banyak,B-FOOD
441,bgt,I-FOOD
441,pilihannya,I-FOOD
441,sampe,O
441,bingung,O
441,kalap,O
441,milihnya,O
441,yang,O
441,paling,O
441,kusuka,O
441,kue,B-FOOD
441,susnya,I-FOOD
441,yaampun,I-FOOD
441,enak,I-FOOD
441,bgt,I-FOOD
441,dong,O
442,nice,B-MISCELLANEOUS
442,place,I-MISCELLANEOUS
442,meskipun,O
442,ngantrinya,B-SERVICE
442,lama,I-SERVICE
442,tapi,O
442,worth,B-MISCELLANEOUS
442,it,I-MISCELLANEOUS
442,nasi,B-FOOD
442,timbel,I-FOOD
442,parahnyangan,I-FOOD
442,nya,I-FOOD
442,mantap,I-FOOD
442,buat,O
442,berdua,O
442,sate,O
442,maranggi,I-FOOD
442,nya,I-FOOD
442,juga,I-FOOD
442,ok,I-FOOD
442,cihu,B-FOOD
442,cirengtahu,I-FOOD
442,nya,I-FOOD
442,enak,I-FOOD
442,buat,O
442,cemilan,O
442,kampung,O
442,daun,O
442,black,B-FOOD
442,coffee,I-FOOD
442,nya,I-FOOD
442,pahit,I-FOOD
442,nya,I-FOOD
442,pas,I-FOOD
443,baru,O
443,pertama,O
443,kali,O
443,kesini,O
443,sama,O
443,keluarga,O
443,dan,O
443,makananya,B-FOOD
443,enak2,I-FOOD
443,dan,O
443,porsinya,B-FOOD
443,gede2,I-FOOD
443,kita,O
443,pesen,O
443,asal,O
443,seporsi2,O
443,ternyataaaa,O
443,ga,O
443,abis,O
443,yg,O
443,di,O
443,pesen,O
443,nasi,O
443,tutuk,O
443,oncom,O
443,dan,O
443,liwet,O
443,ayam,O
443,bakar,O
443,ikan,O
443,bakar,O
443,kangkung,O
443,sayur,O
443,asem,O
443,kalaaaaaaap,O
443,untuk,O
443,harga,B-PRICE
443,emg,I-PRICE
443,pricey,I-PRICE
443,tp,O
443,okekok,O
443,tidak,O
443,menyesal,O
443,pastinya,O
443,tempatnya,O
