Kalimat #,Word,Tag
927,KUMKM,O
927,di,O
927,Tanah,O
927,Air,O
927,untuk,O
927,bisa,O
927,mengakses,O
927,dana-dana,O
927,hibah,O
927,bahkan,O
927,dana,O
927,dari,O
927,bank,O
927,dunia,O
928,``,O
928,Realisasi,O
928,kerja,O
928,sama,O
928,ini,O
928,masih,O
928,dalam,O
928,proses,O
928,kami,O
928,sudah,O
928,dua,O
928,kali,O
928,bertemu,O
928,``,O
928,katanya,O
929,Meliadi,B-PERSON
929,menjelaskan,O
929,nantinya,O
929,hasil,O
929,kajian,O
929,yang,O
929,dituangkan,O
929,dalam,O
929,rencana,O
929,induk,O
929,akan,O
929,menjadi,O
929,kebijakan,O
929,yang,O
929,baku,O
929,dan,O
929,berlaku,O
929,positif,O
929,di,O
929,Tanah,O
929,Air,O
930,``,O
930,Nanti,O
930,semua,O
930,stakeholder,O
930,dan,O
930,semua,O
930,pembina,O
930,KUKM,O
930,akan,O
930,mengikuti,O
930,rencana,O
930,induk,O
930,ini,O
930,pengembangan,O
930,KUKM,O
930,di,O
930,Indonesia,B-LOCATION
930,``,O
930,katanya,O
931,Provinsi,O
931,DKI,B-LOCATION
931,Jakarta,I-LOCATION
931,menjadi,O
931,juara,O
931,umum,O
931,sekaligus,O
931,juara,O
931,bertahan,O
931,pada,O
931,ajang,O
931,Lomba,O
931,Kompetensi,O
931,Siswa,O
931,LKS,O
931,Sekolah,O
931,Menengah,O
931,kejuaraan,O
931,Tingkat,O
931,Nasional,O
931,ke-XXII,O
931,Tahun,O
931,2014,B-TIME
931,dengan,O
931,meraih,O
931,13,B-QUANTITY
931,emas,I-QUANTITY
931,11,B-QUANTITY
931,perak,I-QUANTITY
931,dan,O
931,enam,B-QUANTITY
931,perunggu,I-QUANTITY
932,Pengumuman,O
932,pemenang,O
932,LKS,O
932,yang,O
932,dilaksanakan,O
932,di,O
932,Sriwijaya,B-LOCATION
932,Promotion,I-LOCATION
932,Center,I-LOCATION
932,Palembang,I-LOCATION
932,Sumatera,B-LOCATION
932,Selatan,I-LOCATION
932,Minggu,B-TIME
932,dini,I-TIME
932,hari,I-TIME
932,dan,O
932,diwarnai,O
932,protes,O
932,kontingen,O
932,Propinsi,O
932,DKI,B-LOCATION
932,Jakarta,I-LOCATION
932,saat,O
932,panitia,O
932,mengumumkan,O
932,propinsi,O
932,pemenang,O
932,sebagai,O
932,juara,O
932,umum,O
932,adalah,O
932,Propinsi,O
932,Jawa,B-LOCATION
932,Tengah,I-LOCATION
933,Kontingen,O
933,dari,O
933,Provinsi,O
933,DKI,B-LOCATION
933,Jakarta,I-LOCATION
933,memprotes,O
933,keputusan,O
933,panitia,O
933,penyelenggara,O
933,yang,O
933,mengumumkan,O
933,Provinsi,O
933,Jawa,B-LOCATION
933,Tengah,I-LOCATION
933,sebagai,O
933,peraih,O
933,Juara,O
933,Umum,O
933,I,O
933,dengan,O
933,perolehan,O
933,13,O
933,medali,O
933,emas,O
933,dan,O
933,menempatkan,O
933,DKI,B-LOCATION
933,Jakarta,I-LOCATION
933,di,O
933,posisi,O
933,Juara,O
933,Umum,O
933,II,O
933,dengan,O
933,sembilan,O
933,medali,O
933,emas,O
934,Adapun,O
934,Juara,O
934,Umum,O
934,III,O
934,diraih,O
934,oleh,O
934,Provinsi,O
934,Jawa,B-LOCATION
934,Timur,I-LOCATION
935,Perwakilan,O
935,kontingen,O
935,dari,O
935,DKI,B-LOCATION
935,Jakarta,I-LOCATION
935,yakni,O
935,para,O
935,guru,O
935,SMK,O
935,langsung,O
935,mendatangi,O
935,panitia,O
935,dari,O
935,Kementerian,O
935,Pendidikan,O
935,dan,O
935,Kebudayaan,O
936,Acara,O
936,pengumuman,O
936,pemenang,O
936,LKS,O
936,tingkat,O
936,nasional,O
936,yang,O
936,diikuti,O
936,perwakilan,O
936,SMK,O
936,dari,O
936,34,B-QUANTITY
936,propinsi,I-QUANTITY
936,tersebut,O
936,sekaligus,O
936,penutupan,O
936,dilakukan,O
936,oleh,O
936,Wakil,O
936,Menteri,O
936,Pendidikan,O
936,dan,O
936,Kebudayaan,O
936,Musliar,B-PERSON
936,Kasim,I-PERSON
936,didampingi,O
936,Direktur,O
936,Pembinaan,O
936,SMK,O
936,Kemdikbud,O
936,Mustaghfirin,B-PERSON
937,Mustaghfirin,B-PERSON
937,yang,O
937,tengah,O
937,mendampingi,O
937,Musliar,B-PERSON
937,segera,O
937,meminta,O
937,panitia,O
937,untuk,O
937,menghitung,O
937,ulang,O
937,perolehan,O
937,medali,O
937,kedua,O
937,provinsi,O
937,itu,O
938,Setelah,O
938,dihentikan,O
938,beberapa,O
938,saat,O
938,panitia,O
938,kemudian,O
938,menganulir,O
938,kemenangan,O
938,Provinsi,O
938,Jawa,B-LOCATION
938,Tengah,I-LOCATION
938,dan,O
938,menyatakan,O
938,keluar,O
938,sebagai,O
938,juara,O
938,umum,O
938,adalah,O
938,Provinsi,O
938,DKI,B-LOCATION
938,Jakarta,I-LOCATION
939,Presiden,O
939,Indonesia,B-LOCATION
939,ketiga,O
939,Bacharuddin,B-PERSON
939,Jusuf,I-PERSON
939,Habibie,I-PERSON
939,meraih,O
939,penghargaan,O
939,prestisius,O
939,yakni,O
939,Rooseeno,O
939,Award,O
939,di,O
939,Jakarta,B-LOCATION
939,Sabtu,B-TIME
939,malam,I-TIME
940,Penghargaan,O
940,tersebut,O
940,merupakan,O
940,kerja,O
940,sama,O
940,Akademi,B-ORGANIZATION
940,Ilmu,I-ORGANIZATION
940,Pengetahuan,I-ORGANIZATION
940,Indonesia,I-ORGANIZATION
940,AIPI,B-ORGANIZATION
940,dan,O
940,Biro,B-ORGANIZATION
940,Oktroi,I-ORGANIZATION
940,Roosseno,I-ORGANIZATION
941,``,O
941,Pemberian,O
941,penghargaan,O
941,ini,O
941,hasil,O
941,kesepakatan,O
941,Dewan,O
941,Penilai,O
941,yang,O
941,terdiri,O
941,dari,O
941,Prof,O
941,Bambang,B-PERSON
941,Hidayat,I-PERSON
941,Prof,O
941,Mardjono,B-PERSON
941,Siswosuwarno,I-PERSON
941,Prof,O
941,Magnis,B-PERSON
941,Suseno,I-PERSON
941,Prof,O
941,Satrio,B-PERSON
941,Soemantri,I-PERSON
941,Brodjonegoro,I-PERSON
941,dan,O
941,saya,O
941,sendiri,O
941,``,O
941,ujar,O
941,Prof,O
941,Toeti,B-PERSON
941,Heraty,I-PERSON
942,Roosseno,B-PERSON
942,Soerjohadikoesoema,I-PERSON
942,merupakan,O
942,Bapak,O
942,Beton,O
942,Bertulang,O
942,Indonesia,B-LOCATION
943,Roosseno,B-PERSON
943,Menteri,O
943,Pekerjaan,O
943,Umum,O
943,pada,O
943,Kabinet,O
943,Ali,B-PERSON
943,Sastroamidjojo,I-PERSON
944,Penghargaan,O
944,Roosseno,B-PERSON
944,ini,O
944,merupakan,O
944,penghargaan,O
944,keempat,O
945,Program,O
945,pertama,O
945,pada,O
945,2011,B-TIME
945,yakni,O
945,bantuan,O
945,dana,O
945,penelitian,O
945,untuk,O
945,bidang,O
945,sains,O
945,dan,O
945,teknologi,O
946,Program,O
946,kedua,O
946,2012,B-TIME
946,bantuan,O
946,dana,O
946,penelitian,O
946,untuk,O
946,bidang,O
946,sosial,O
946,humaniora,O
946,dan,O
946,indikasi,O
946,geografis,O
947,Program,O
947,ketiga,O
947,diberikan,O
947,bantuan,O
947,dana,O
947,kepada,O
947,peneliti,O
947,yang,O
947,menekuni,O
947,rempah-rempah,O
948,``,O
948,Dewan,O
948,juri,O
948,berpendapat,O
948,sudah,O
948,saatnya,O
948,penghargaan,O
948,diberi,O
948,kepada,O
948,seseorang,O
948,yang,O
948,berjasa,O
948,``,O
948,tambah,O
948,Toety,B-PERSON
949,Beberapa,O
949,pertimbangan,O
949,penghargaan,O
949,tersebut,O
949,diserahkan,O
949,kepada,O
949,Habibie,B-PERSON
949,yakni,O
949,cepat,O
949,tanggap,O
949,dengan,O
949,kejadian,O
949,di,O
949,sekitar,O
949,seseorang,O
949,yang,O
949,inovatif,O
949,dan,O
949,kreatif,O
949,kehidupan,O
949,keluarga,O
949,yang,O
949,harmonis,O
949,takwa,O
949,kepada,O
949,Tuhan,O
949,Yang,O
949,Maha,O
949,Esa,O
949,berjiwa,O
949,kepemimpinan,O
949,sosok,O
949,fenomenal,O
949,dan,O
949,berjiwa,O
949,pionir,O
950,Habibie,B-PERSON
950,sendiri,O
950,mengharapkan,O
950,penghargaan,O
950,tersebut,O
950,dapat,O
950,menjadi,O
950,momentum,O
950,bagi,O
950,para,O
950,ilmuwan,O
950,untuk,O
950,bersatu,O
950,dalam,O
950,membangun,O
950,bangsa,O
951,``,O
951,Ini,O
951,suatu,O
951,kebanggaan,O
951,bagi,O
951,saya,O
951,bisa,O
951,menerima,O
951,penghargaan,O
951,ini,O
952,Apalagi,O
952,saya,O
952,sudah,O
952,kenal,O
952,dengan,O
952,Om,O
952,Roosseno,B-PERSON
952,sejak,O
952,SMA,O
952,di,O
952,Bandung,B-LOCATION
952,``,O
952,kata,O
952,Habibie,B-PERSON
953,Ketua,O
953,Akademi,B-ORGANIZATION
953,Ilmu,I-ORGANIZATION
953,Pengetahuan,I-ORGANIZATION
953,Indonesia,I-ORGANIZATION
953,AIPI,I-ORGANIZATION
953,Prof,O
953,Sangkot,B-PERSON
953,Marzuki,I-PERSON
953,mengatakan,O
953,meski,O
953,Habibie,B-PERSON
953,telah,O
953,meraih,O
953,banyak,O
953,penghargaan,O
953,namun,O
953,penghargaan,O
953,Roosseno,B-PERSON
953,itu,O
953,tetap,O
953,istimewa,O
954,Abkhazia,B-LOCATION
954,negara,O
954,yang,O
954,baru,O
954,memisahkan,O
954,diri,O
954,menggelar,O
954,pemilihan,O
954,presiden,O
954,pilpres,O
954,dini,O
954,Minggu,B-TIME
954,24/8,I-TIME
954,kurang,O
954,tiga,O
954,bulan,O
954,setelah,O
954,Alexander,B-PERSON
954,Ankvab,I-PERSON
954,dipaksa,O
954,mundur,O
954,melalui,O
954,aksi,O
954,unjukrasa,O
954,jalanan,O
955,Pilpres,O
955,dini,O
955,ini,O
955,tercatat,O
955,kali,O
955,ke,O
955,dua,O
955,di,O
955,daerah,O
955,yang,O
955,memisahkan,O
955,diri,O
955,itu,O
955,dalam,O
955,waktu,O
955,tiga,O
955,tahun,O
955,dan,O
955,pilpres,O
955,ke,O
955,empat,O
955,tidak,O
955,kurang,O
955,satu,O
955,dekade,O
956,Pengamat,O
956,dari,O
956,23,B-QUANTITY
956,negara,I-QUANTITY
956,ikut,O
956,menghadiri,O
956,pemungutan,O
956,suara,O
956,di,O
956,negara,I-QUANTITY
956,itu,O
957,Tiga,B-QUANTITY
957,TPS,I-QUANTITY
957,juga,O
957,dibuka,O
957,di,O
957,luar,O
957,Abkhazia,B-LOCATION
957,di,O
957,kota,O
957,Rusia,B-LOCATION
957,Moskow,B-LOCATION
957,dan,O
957,Cherkessk,B-LOCATION
957,serta,O
957,di,O
957,kota,O
957,Istanbul,B-LOCATION
957,Turki,B-LOCATION
958,Anggota,O
958,parlemen,O
958,Raul,B-PERSON
958,Khajimba,I-PERSON
958,56,B-QUANTITY
958,tahun,I-QUANTITY
958,pemimpin,O
958,Forum,O
958,Kesatuan,O
958,Rakyat,O
958,Abkhazia,B-LOCATION
958,dan,O
958,salah,O
958,satu,O
958,tokoh,O
958,utama,O
958,di,O
958,balik,O
958,aksi,O
958,unjukrasa,O
958,yang,O
958,menggulingkan,O
958,Ankav,B-PERSON
958,akhir,B-TIME
958,Mei,I-TIME
958,merupakan,O
958,salah,O
958,seorang,O
958,kandidat,O
958,dalam,O
958,pilpres,O
958,yang,O
958,diikuti,O
958,empat,O
958,orang,O
959,Dia,O
959,gagal,O
959,dalam,O
959,persaingan,O
959,tiga,O
959,pilpres,O
959,sebelumnya,O
959,kalah,O
959,dua,O
959,kali,O
959,dengan,O
959,mendiang,O
959,Sergey,B-PERSON
959,Bagapsh,I-PERSON
959,tahun,O
959,2005,B-TIME
959,setelah,O
959,pemilihan,O
959,bersengketa,O
959,mereka,O
959,sepakat,O
959,berbagi,O
959,kekuasaan,O
959,dengan,O
959,Khajimba,B-PERSON
959,menjadi,O
959,wapres,O
959,dan,O
959,sekali,O
959,lagi,O
959,kalah,O
959,dengan,O
959,Ankvab,B-PERSON
959,tahun,O
959,2011,B-TIME
960,Menurut,O
960,para,O
960,analis,O
960,dan,O
960,pengamat,O
960,Abkhaz,B-PERSON
960,Khajimba,B-PERSON
960,diyakini,O
960,sebagai,O
960,capres,O
960,unggulan,O
960,kali,O
960,ini,O
960,Vitaly,B-PERSON
960,Gabnia,I-PERSON
960,ketua,O
960,serikat,O
960,veteran,O
960,perang,O
960,Abkhaz,B-PERSON
960,Aruaa,B-PERSON
960,dan,O
960,salah,O
960,seorang,O
960,dari,O
960,tokoh,O
960,utama,O
960,di,O
960,balik,O
960,aksi,O
960,unjukrasa,O
960,terhadap,O
960,Ankvab,B-PERSON
960,adalah,O
960,wapres,O
960,Khajimbaa,B-LOCATION
961,Saingan,O
961,berat,O
961,Khajimba,B-PERSON
961,adalah,O
961,Aslan,B-PERSON
961,Bzhania,B-PERSON
961,51,B-QUANTITY
961,tahun,I-QUANTITY
961,yang,O
961,menjabat,O
961,kepala,O
961,dinas,O
961,keamanan,O
961,negara,O
961,selama,O
961,lebih,O
961,empat,O
961,tahun,I-QUANTITY
961,sampai,O
961,Juli,B-TIME
961,2014,I-TIME
962,Baik,O
962,Khajimba,B-PERSON
962,maupun,O
962,Bzhania,B-PERSON
962,adalah,O
962,lulusan,O
962,sekolah,O
962,KGB,O
962,di,O
962,Uni,B-LOCATION
962,Soviet,I-LOCATION
963,``,O
963,Anda,O
963,menjadi,O
963,saingan,O
963,berat,O
963,saya,O
963,``,O
963,ujar,O
963,Khajimba,B-PERSON
963,kepada,O
963,Bzhania,B-PERSON
963,dalam,O
963,debat,O
963,televisi,O
963,antara,O
963,para,O
963,kandidat,O
963,pada,O
963,18,B-TIME
963,Agustus,I-TIME
964,Bzhania,B-PERSON
964,mendapat,O
964,dukungan,O
964,dari,O
964,Amtsakhara,B-ORGANIZATION
964,partai,O
964,politik,O
964,pro-Ankvab,O
964,dan,O
964,kepala,O
964,kampanyenya,O
964,adalah,O
964,mantan,O
964,kolega,O
964,dekat,O
964,Ankvav,B-PERSON
964,Leonid,B-PERSON
964,Lakerbaia,I-PERSON
964,yang,O
964,juga,O
964,mantan,O
964,perdana,O
964,menteri,O
965,Dua,O
965,kandidat,O
965,lainnya,O
965,adalah,O
965,Merab,B-PERSON
965,Kishmaria,I-PERSON
965,53,B-QUANTITY
965,tahun,I-QUANTITY
965,menhan,O
965,selama,O
965,tujuh,O
965,tahun,I-QUANTITY
965,terakhir,O
965,dan,O
965,Leonod,B-PERSON
965,Dzapshba,I-PERSON
965,53,B-QUANTITY
965,tahun,I-QUANTITY
965,yang,O
965,menjabat,O
965,menteri,O
965,dalam,O
965,negeri,O
965,selama,O
965,setahun,O
965,sebelum,O
965,mundur,O
965,Oktober,B-TIME
965,2011,I-TIME
966,Demi,O
966,mendorong,O
966,jumlah,O
966,investor,O
966,pasar,O
966,modal,O
966,di,O
966,Sumatera,B-LOCATION
966,Utara,I-LOCATION
966,sekaligus,O
966,meningkatkan,O
966,pengetahuan,O
966,masyarakat,O
966,khususnya,O
966,tentang,O
966,pasar,O
966,Bursa,B-ORGANIZATION
966,Efek,I-ORGANIZATION
966,Indonesia,I-ORGANIZATION
966,BEI,I-ORGANIZATION
966,Medan,B-LOCATION
966,melaksanakan,O
966,Sekolah,O
966,Pasar,O
966,Modal,O
966,SPM,O
966,level,O
966,I,O
966,gelombang,O
966,kedua,O
966,Sabtu,B-TIME
966,23/8,I-TIME
966,di,O
966,Gedung,B-LOCATION
966,BEI,I-ORGANIZATION
966,Medan,B-LOCATION
966,lantai,O
966,II,O
967,Kegiatan,O
967,tahunan,O
967,BEI,B-ORGANIZATION
967,ini,O
967,pun,O
967,merupakan,O
967,bagian,O
967,dari,O
967,Gerakan,O
967,Nasional,O
967,Cinta,O
967,Pasar,O
967,Modal,O
967,2014,B-TIME
967,yang,O
967,tidak,O
967,hanya,O
967,memberikan,O
967,edukasi,O
967,bagi,O
967,para,O
967,investor,O
967,tetapi,O
967,juga,O
967,calon,O
967,investor,O
967,atau,O
967,mereka,O
967,yang,O
967,berminat,O
967,untuk,O
967,mendalami,O
967,mengenai,O
967,pasar,O
967,modal,O
968,Materi,O
968,yang,O
968,diajarkan,O
968,pada,O
968,SPM,O
968,level,O
968,I,O
968,antara,O
968,lain,O
968,:,O
968,pengenalan,O
968,investasi,O
968,di,O
968,pasar,O
968,modal,O
968,dan,O
968,mekanisme,O
968,transaksi,O
968,efek,O
968,di,O
968,BEI,O
968,acuan,O
968,kepemilikan,O
968,sekuritas,O
968,AKSes,O
968,perbandingan,O
968,keunggulan,O
968,efek,O
968,pengantar,O
968,analisa,O
968,saham,O
968,dan,O
968,transaksi,O
968,saham,O
968,online,O
969,Yoseph,B-PERSON
969,Kaburuan,I-PERSON
969,pelatih,O
969,BEI,B-ORGANIZATION
969,menerangkan,O
969,banyak,O
969,masyarakat,O
969,sering,O
969,salah,O
969,persepsi,O
969,tentang,O
969,pasar,O
969,modal,O
970,Beberapa,O
970,menurutnya,O
970,menganggap,O
970,berinvestasi,O
970,di,O
970,pasar,O
970,saham,O
970,ibaratkan,O
970,berjudi,O
971,Anggapan,O
971,itu,O
971,sebenarnya,O
971,tidak,O
971,serta,O
971,merta,O
971,benar,O
972,Untuk,O
972,itu,O
972,dalam,O
972,SPM,O
972,ini,O
972,masyarakat,O
972,yang,O
972,sama,O
972,sekali,O
972,awam,O
972,tentang,O
972,pasar,O
972,modal,O
972,dapat,O
972,mengenal,O
972,lebih,O
972,jauh,O
972,tentang,O
972,saham,O
972,obligasi,O
972,dan,O
972,reksadana,O
973,Level,O
973,II,O
973,Berlanjut,O
973,Sekolah,O
973,yang,O
973,menghadirkan,O
973,para,O
973,pakar,O
973,ini,O
973,merupakan,O
973,kegiatan,O
973,tahunan,O
973,yang,O
973,dirancang,O
973,oleh,O
973,BEI,B-ORGANIZATION
973,dalam,O
973,gerakan,O
973,nasional,O
973,cinta,O
973,pasar,O
973,modal,O
974,Edukasi,O
974,dirancang,O
974,menjadi,O
974,dua,B-QUANTITY
974,tahapan,I-QUANTITY
974,yakni,O
974,level,O
974,I,O
974,dan,O
974,level,O
974,II,O
975,Kepala,O
975,BEI,B-ORGANIZATION
975,Medan,B-LOCATION
975,Muhammad,B-PERSON
975,Pintor,I-PERSON
975,menyampaikan,O
975,untuk,O
975,level,O
975,II,O
975,akan,O
975,berlanjut,O
975,pada,O
975,September,B-TIME
975,2014,I-TIME
976,Pintor,B-PERSON
976,mengundang,O
976,masyarakat,O
976,untuk,O
976,mengikuti,O
976,sekolah,O
976,pasar,O
976,modal,O
976,level,O
976,II,O
976,dengan,O
976,ketentuan,O
976,peserta,O
976,harus,O
976,memiliki,O
976,kartu,O
976,AKSes,O
976,KSEI-bukti,O
976,pembukaan,O
976,akun,O
976,di,O
976,pasar,O
976,modal,O
977,Sekolah,O
977,tersebut,O
977,diselenggarakan,O
977,secara,O
977,cuma-cuma,O
977,tanpa,O
977,dikutip,O
977,bayaran,O
978,Tidak,O
978,hanya,O
978,melalui,O
978,SPM,O
978,pihaknya,O
978,juga,O
978,mampu,O
978,membantu,O
978,dan,O
978,menyediakan,O
978,fasilitas,O
978,bagi,O
978,peminat,O
978,pasar,O
978,modal,O
978,untuk,O
978,mempelajari,O
978,materi-materi,O
978,tersebut,O
978,di,O
978,Kantor,B-LOCATION
978,BEI,I-LOCATION
978,Medanyang,B-LOCATION
978,terletak,O
978,di,O
978,Jalan,B-LOCATION
978,Asia,I-LOCATION
978,No,I-LOCATION
978,182,I-LOCATION
978,Medan,I-LOCATION
979,Tiongkok,B-LOCATION
979,mengeksekusi,O
979,delapan,B-ORGANIZATION
979,orang,I-ORGANIZATION
979,karena,O
979,melakukan,O
979,sejumlah,O
979,serangan,O
979,``,O
979,teroris,O
979,``,O
979,di,O
979,wilayah,O
979,Xinjiang,B-LOCATION
979,termasuk,O
979,tiga,O
979,orang,I-ORGANIZATION
979,yang,O
979,menjadi,O
979,``,O
979,otak,O
979,``,O
979,satu,O
979,tabrakan,O
979,mobil,O
979,di,O
979,Taman,B-LOCATION
979,Tiananmen,I-LOCATION
979,Beijing,B-LOCATION
979,tahun,O
979,2013,B-TIME
979,lapor,O
979,media,O
979,pemerintah,O
979,Minggu,B-TIME
979,24/8,I-TIME
980,Xinjiang,B-LOCATION
980,adalah,O
980,tempat,O
980,tinggal,O
980,tradisional,O
980,para,O
980,warga,O
980,Uighur,B-LOCATION
980,yang,O
980,berbicara,O
980,dalam,O
980,bahasa,O
980,Turki,B-LOCATION
980,dan,O
980,Tiongkok,B-LOCATION
980,menyebut,O
980,serangan-serangan,O
980,di,O
980,wilayah,O
980,itu,O
980,dilakukan,O
980,kelompok,O
980,separatis,O
980,yang,O
980,dikatakannya,O
980,berusaha,O
980,mendirikan,O
980,satu,O
980,negara,O
980,merdeka,O
980,bernama,O
980,Turkistan,O
980,Timur,O
981,Kelompok,O
981,Uighur,O
981,di,O
981,pengasingan,O
981,dan,O
981,para,O
981,pegiat,O
981,hak,O
981,asasi,O
981,manusia,O
981,mengatakan,O
981,kebijakan,O
981,represif,O
981,pemerintah,O
981,di,O
981,Xinjiang,B-LOCATION
981,telah,O
981,memprovokasi,O
981,kerusuhan,O
981,tuduhan,O
981,yang,O
981,dibantah,O
981,Beijing,B-LOCATION
982,Tiga,O
982,dari,O
982,mereka,O
982,yang,O
982,dieksekusi,O
982,itu,O
982,adalah,O
982,``,O
982,otak,O
982,``,O
982,serangan,O
982,Oktober,B-TIME
982,2013,I-TIME
982,di,O
982,tengah,O
982,ibukota,O
982,Tiongkok,B-LOCATION
982,Beijing,I-LOCATION
982,lapor,O
982,kantor,O
982,berita,O
982,Xinhua,B-ORGANIZATION
983,Lima,B-QUANTITY
983,orang,I-QUANTITY
983,tewas,I-QUANTITY
983,dan,O
983,40,B-QUANTITY
983,orang,I-QUANTITY
983,cedera,I-QUANTITY
983,dalam,O
983,insiden,O
983,itu,O
983,ketika,O
983,satu,O
983,mobil,O
983,menghantam,O
983,massa,O
983,di,O
983,taman,O
983,itu,O
983,dan,O
983,kemudian,O
983,terbakar,O
984,Beberapa,O
984,eksekusi,O
984,lainnya,O
984,yang,O
984,dilakukan,O
984,dalam,O
984,beberapa,O
984,hari,O
984,belakangan,O
984,ini,O
984,dihukum,O
984,atas,O
984,kejahatan-kejahatan,O
984,berkisar,O
984,dari,O
984,pembentukan,O
984,satu,O
984,jaringan,O
984,teroris,O
984,dan,O
984,membuat,O
984,bom,O
984,tanpa,O
984,izin,O
984,sampai,O
984,pada,O
984,penyerangan,O
984,terhadap,O
984,para,O
984,personil,O
984,polisi,O
984,lapor,O
984,Xinhua,B-ORGANIZATION
985,Satu,O
985,laporan,O
985,stasiun,O
985,televisi,O
985,China,B-ORGANIZATION
985,Central,I-ORGANIZATION
985,Television,I-ORGANIZATION
985,CCTV,B-ORGANIZATION
985,Minggu,B-TIME
985,menunjukkan,O
985,gambar,O
985,para,O
985,terdakwa,O
985,yang,O
985,dibawa,O
985,ke,O
985,pengadilan,O
985,dan,O
985,diperiksa,O
985,polisi,O
986,Gambar,O
986,itu,O
986,juga,O
986,menunjukkan,O
986,serangan,O
986,di,O
986,Tiananmen,B-LOCATION
986,dengan,O
986,satu,B-QUANTITY
986,mobil,I-QUANTITY
986,masuk,O
986,ke,O
986,taman,O
986,itu,O
987,Sejumlah,O
987,dari,O
987,mereka,O
987,yang,O
987,dieksekusi,O
987,itu,O
987,dituduh,O
987,melakukan,O
987,serangan,O
987,di,O
987,prefektur,B-LOCATION
987,Aksu,I-LOCATION
987,Xinjiang,B-LOCATION
987,kota-kota,O
987,Kashï¿½ï¿½gar,B-LOCATION
987,dan,O
987,Hotan,B-LOCATION
987,tambah,O
987,kantor,O
987,berita,O
987,itu,O
988,Tiongkok,B-LOCATION
988,menumpas,O
988,aksi,O
988,kekerasan,O
988,di,O
988,Xinjiang,B-LOCATION
988,setelah,O
988,serangkaian,O
988,serangan,O
988,mematikan,O
988,di,O
988,daerah,O
988,itu,O
988,dan,O
988,telah,O
988,mengeksekusi,O
988,13,B-QUANTITY
988,orang,I-QUANTITY
988,pada,O
988,Juni,B-TIME
989,Ratusan,B-QUANTITY
989,orang,I-QUANTITY
989,tewas,I-QUANTITY
989,dalam,O
989,aksi,O
989,kekerasan,O
989,di,O
989,wilayah,O
989,itu,O
989,dalam,O
989,dua,O
989,tahun,O
989,belakangan,O
989,ini,O
989,dengan,O
989,belasan,O
989,orang,I-QUANTITY
989,lainnya,O
989,dipenjarakan,O
989,bulan,O
989,lalu,O
990,Bulan,O
990,ini,O
990,satu,O
990,pengadilan,O
990,di,O
990,Xinjiang,B-LOCATION
990,menghukum,O
990,penjara,O
990,25,B-QUANTITY
990,orang,I-QUANTITY
990,karena,O
990,terlibat,O
990,aksi,O
990,berkaitan,O
990,dengan,O
990,teror,O
991,Pihak,O
991,berwenang,O
991,juga,O
991,memperketat,O
991,keamanan,O
991,di,O
991,sekitar,O
991,transportasi,O
991,publik,O
991,dalam,O
991,usaha,O
991,menumpas,O
991,aksi,O
991,kekerasan,O
991,meminta,O
991,para,O
991,penumpang,O
991,bus,O
991,menunjukkan,O
991,kartu,O
991,identitas,O
991,bagi,O
991,perjalanan,O
992,Satu,O
992,bom,O
992,bunuh,O
992,diri,O
992,Mei,B-TIME
992,lalu,I-TIME
992,menewaskan,O
992,39,B-QUANTITY
992,orang,I-QUANTITY
992,di,O
992,satu,O
992,pasar,O
992,di,O
992,ibukota,O
992,Xinjiang,B-LOCATION
992,Urumqi,B-LOCATION
993,Ketua,O
993,Pengurus,B-ORGANIZATION
993,Besar,I-ORGANIZATION
993,Nahdlatul,I-ORGANIZATION
993,Ulama,I-ORGANIZATION
993,PBNU,I-ORGANIZATION
993,Slamet,B-PERSON
993,Effendy,I-PERSON
993,Yusuf,I-PERSON
993,mengatakan,O
993,situasi,O
993,kompetitif,O
993,yang,O
993,seringkali,O
993,eksesif,O
993,selama,O
993,Pemilu,O
993,2014,B-TIME
993,baik,O
993,pemilu,O
993,legislatif,O
993,maupun,O
993,pemilu,O
993,presiden,O
993,harus,O
993,diakhiri,O
993,seiring,O
993,dengan,O
993,putusan,O
993,Mahkamah,O
993,Konstitusi,O
993,MK,O
994,``,O
994,Sebagai,O
994,bangsa,O
994,harus,O
994,semakin,O
994,dewasa,O
994,dalam,O
994,berdemokrasi,O
995,Kini,O
995,saatnya,O
995,seluruh,O
995,anak,O
995,bangsa,O
995,kembali,O
995,hidup,O
995,rukun,O
995,dan,O
995,bahu,O
995,membahu,O
995,``,O
995,kata,O
995,Slamet,B-PERSON
995,Effendy,I-PERSON
995,Yusuf,I-PERSON
995,melalui,O
995,surat,O
995,elektronik,O
995,dari,O
995,Arab,B-LOCATION
995,Saudi,I-LOCATION
995,yang,O
995,diterima,O
995,di,O
995,Jakarta,B-LOCATION
995,Sabtu,B-TIME
996,Slamet,B-PERSON
996,mengatakan,O
996,seluruh,O
996,anak,O
996,bangsa,O
996,harus,O
996,rukun,O
996,dan,O
996,bahu,O
996,membahu,O
996,melakukan,O
996,hal-hal,O
996,yang,O
996,bisa,O
996,menopang,O
996,kemajuan,O
996,negara-bangsa,O
996,dan,O
996,mewujudkan,O
996,kehidupan,O
996,rakyat,O
996,yang,O
996,berkemakmuran,O
996,dan,O
996,berkeadilan,O
997,Menurut,O
997,Slamet,O
997,salah,O
997,satu,O
997,hal,O
997,yang,O
997,harus,O
997,dikedepankan,O
